Size of mesh: 50x50
    X           Y           U           V           P   
0.775510    0.632653   -0.199276   -0.313219    0.979357
0.795918    0.632653   -0.194637   -0.344631    0.986971
0.816327    0.632653   -0.185555   -0.369941    0.994527
0.836735    0.632653   -0.171511   -0.386502    1.001608
0.857143    0.632653   -0.152377   -0.391482    1.007763
0.877551    0.632653   -0.128605   -0.382203    1.012565
0.897959    0.632653   -0.101397   -0.356601    1.015668
0.918367    0.632653   -0.072740   -0.313720    1.016872
0.938776    0.632653   -0.045291   -0.254080    1.016151
0.959184    0.632653   -0.022071   -0.179726    1.013645
0.979592    0.632653   -0.006083   -0.093843    1.009596
1.000000    0.632653    0.000000    0.000000    1.007220
0.000000    0.653061    0.000000    0.000000    0.979047
0.020408    0.653061   -0.001042    0.050469    0.978594
0.040816    0.653061   -0.003890    0.093790    0.977755
0.061224    0.653061   -0.008174    0.130166    0.977051
0.081633    0.653061   -0.013496    0.160006    0.976472
0.102041    0.653061   -0.019473    0.183867    0.975990
0.122449    0.653061   -0.025769    0.202388    0.975561
0.142857    0.653061   -0.032112    0.216242    0.975133
0.163265    0.653061   -0.038292    0.226087    0.974655
0.183673    0.653061   -0.044165    0.232530    0.974074
0.204082    0.653061   -0.049640    0.236113    0.973347
0.224490    0.653061   -0.054672    0.237294    0.972438
0.244898    0.653061   -0.059252    0.236452    0.971319
0.265306    0.653061   -0.063400    0.233881    0.969975
0.285714    0.653061   -0.067159    0.229804    0.968396
0.306122    0.653061   -0.070586    0.224377    0.966583
0.326531    0.653061   -0.073748    0.217701    0.964546
0.346939    0.653061   -0.076723    0.209829    0.962303
0.367347    0.653061   -0.079591    0.200773    0.959881
0.387755    0.653061   -0.082436    0.190518    0.957315
0.408163    0.653061   -0.085344    0.179021    0.954649
0.428571    0.653061   -0.088399    0.166220    0.951934
0.448980    0.653061   -0.091685    0.152041    0.949232
0.469388    0.653061   -0.095280    0.136395    0.946611
0.489796    0.653061   -0.099260    0.119187    0.944150
0.510204    0.653061   -0.103692    0.100318    0.941932
0.530612    0.653061   -0.108633    0.079685    0.940050
0.551020    0.653061   -0.114128    0.057184    0.938602
0.571429    0.653061   -0.120203    0.032719    0.937687
0.591837    0.653061   -0.126861    0.006200    0.937409
0.612245    0.653061   -0.134072   -0.022445    0.937869
0.632653    0.653061   -0.141766   -0.053257    0.939163
0.653061    0.653061   -0.149816   -0.086233    0.941377
0.673469    0.653061   -0.158025   -0.121298    0.944582
0.693878    0.653061   -0.166107   -0.158269    0.948821
0.714286    0.653061   -0.173665   -0.196800    0.954106
0.734694    0.653061   -0.180171   -0.236322    0.960399
0.755102    0.653061   -0.184960   -0.275947    0.967601
0.775510    0.653061   -0.187225   -0.314380    0.975535
0.795918    0.653061   -0.186064   -0.349818    0.983936
0.816327    0.653061   -0.180555   -0.379892    0.992440
0.836735    0.653061   -0.169906   -0.401684    1.000595
0.857143    0.653061   -0.153663   -0.411877    1.007891
0.877551    0.653061   -0.131965   -0.407097    1.013810
0.897959    0.653061   -0.105784   -0.384442    1.017908
0.918367    0.653061   -0.077065   -0.342130    1.019884
0.938776    0.653061   -0.048659   -0.280061    1.019643
0.959184    0.653061   -0.024015   -0.200027    1.017291
0.979592    0.653061   -0.006706   -0.105357    1.013075
1.000000    0.653061    0.000000    0.000000    1.010537
0.000000    0.673469    0.000000    0.000000    0.975479
0.020408    0.673469   -0.001109    0.052450    0.975001
0.040816    0.673469   -0.004110    0.097406    0.974129
0.061224    0.673469   -0.008561    0.135004    0.973430
0.081633    0.673469   -0.013984    0.165646    0.972899
0.102041    0.673469   -0.019932    0.189927    0.972507
0.122449    0.673469   -0.026025    0.208548    0.972204
0.142857    0.673469   -0.031966    0.222255    0.971928
0.163265    0.673469   -0.037541    0.231776    0.971613
0.183673    0.673469   -0.042614    0.237781    0.971198
0.204082    0.673469   -0.047110    0.240866    0.970626
0.224490    0.673469   -0.051008    0.241533    0.969853
0.244898    0.673469   -0.054322    0.240193    0.968847
0.265306    0.673469   -0.057098    0.237166    0.967585
0.285714    0.673469   -0.059401    0.232692    0.966056
0.306122    0.673469   -0.061308    0.226941    0.964261
0.326531    0.673469   -0.062909    0.220022    0.962210
0.346939    0.673469   -0.064297    0.211993    0.959920
0.367347    0.673469   -0.065569    0.202872    0.957421
0.387755    0.673469   -0.066825    0.192643    0.954749
0.408163    0.673469   -0.068164    0.181265    0.951951
0.428571    0.673469   -0.069686    0.168674    0.949082
0.448980    0.673469   -0.071487    0.154794    0.946205
0.469388    0.673469   -0.073663    0.139533    0.943394
0.489796    0.673469   -0.076305    0.122790    0.940729
0.510204    0.673469   -0.079498    0.104459    0.938302
0.530612    0.673469   -0.083320    0.084426    0.936207
0.551020    0.673469   -0.087840    0.062574    0.934548
0.571429    0.673469   -0.093110    0.038787    0.933433
0.591837    0.673469   -0.099165    0.012950    0.932972
0.612245    0.673469   -0.106013   -0.015042    0.933274
0.632653    0.673469   -0.113626   -0.045278    0.934447
0.653061    0.673469   -0.121928   -0.077814    0.936588
0.673469    0.673469   -0.130776   -0.112655    0.939781
0.693878    0.673469   -0.139942   -0.149718    0.944088
0.714286    0.673469   -0.149084   -0.188784    0.949540
0.734694    0.673469   -0.157723   -0.229428    0.956120
0.755102    0.673469   -0.165211   -0.270922    0.963752
0.775510    0.673469   -0.170722   -0.312115    0.972283
0.795918    0.673469   -0.173260   -0.351301    0.981460
0.816327    0.673469   -0.171729   -0.386099    0.990920
0.836735    0.673469   -0.165057   -0.413394    1.000189
0.857143    0.673469   -0.152430   -0.429423    1.008702
0.877551    0.673469   -0.133588   -0.430082    1.015853
0.897959    0.673469   -0.109170   -0.411500    1.021083
0.918367    0.673469   -0.080964   -0.370844    1.023977
0.938776    0.673469   -0.051951   -0.307130    1.024342
0.959184    0.673469   -0.026013   -0.221679    1.022234
0.979592    0.673469   -0.007370   -0.117858    1.017890
1.000000    0.673469    0.000000    0.000000    1.015198
0.000000    0.693878    0.000000    0.000000    0.971778
0.020408    0.693878   -0.001229    0.054579    0.971257
0.040816    0.693878   -0.004510    0.101242    0.970326
0.061224    0.693878   -0.009280    0.140040    0.969626
0.081633    0.693878   -0.014947    0.171377    0.969160
0.102041    0.693878   -0.020974    0.195907    0.968895
0.122449    0.693878   -0.026922    0.214422    0.968767
0.142857    0.693878   -0.032468    0.227758    0.968700
0.163265    0.693878   -0.037397    0.236735    0.968611
0.183673    0.693878   -0.041587    0.242099    0.968421
0.204082    0.693878   -0.044992    0.244506    0.968062
0.224490    0.693878   -0.047619    0.244506    0.967479
0.244898    0.693878   -0.049518    0.242542    0.966632
0.265306    0.693878   -0.050762    0.238959    0.965494
0.285714    0.693878   -0.051445    0.234014    0.964054
0.306122    0.693878   -0.051671    0.227886    0.962309
0.326531    0.693878   -0.051549    0.220690    0.960271
0.346939    0.693878   -0.051192    0.212489    0.957960
0.367347    0.693878   -0.050714    0.203302    0.955407
0.387755    0.693878   -0.050229    0.193113    0.952652
0.408163    0.693878   -0.049850    0.181881    0.949743
0.428571    0.693878   -0.049689    0.169543    0.946740
0.448980    0.693878   -0.049857    0.156018    0.943711
0.469388    0.693878   -0.050462    0.141212    0.940731
0.489796    0.693878   -0.051609    0.125022    0.937888
0.510204    0.693878   -0.053400    0.107334    0.935274
0.530612    0.693878   -0.055930    0.088027    0.932992
0.551020    0.693878   -0.059289    0.066974    0.931150
0.571429    0.693878   -0.063556    0.044044    0.929861
0.591837    0.693878   -0.068794    0.019103    0.929244
0.612245    0.693878   -0.075046   -0.007983    0.929416
0.632653    0.693878   -0.082329   -0.037342    0.930492
0.653061    0.693878   -0.090617   -0.069084    0.932582
0.673469    0.693878   -0.099827   -0.103285    0.935783
0.693878    0.693878   -0.109798   -0.139960    0.940172
0.714286    0.693878   -0.120263   -0.179018    0.945797
0.734694    0.693878   -0.130809   -0.220195    0.952665
0.755102    0.693878   -0.140845   -0.262949    0.960723
0.775510    0.693878   -0.149563   -0.306331    0.969842
0.795918    0.693878   -0.155923   -0.348811    0.979792
0.816327    0.693878   -0.158687   -0.388096    0.990219
0.836735    0.693878   -0.156526   -0.420983    1.000640
0.857143    0.693878   -0.148238   -0.443347    1.010442
0.877551    0.693878   -0.133095   -0.450357    1.018938
0.897959    0.693878   -0.111277   -0.437066    1.025447
0.918367    0.693878   -0.084279   -0.399349    1.029416
0.938776    0.693878   -0.055105   -0.335012    1.030533
0.959184    0.693878   -0.028054   -0.244608    1.028774
0.979592    0.693878   -0.008078   -0.131370    1.024355
1.000000    0.693878    0.000000    0.000000    1.021519
0.000000    0.714286    0.000000    0.000000    0.967913
0.020408    0.714286   -0.001426    0.056961    0.967325
0.040816    0.714286   -0.005157    0.105457    0.966301
0.061224    0.714286   -0.010448    0.145441    0.965597
0.081633    0.714286   -0.016540    0.177340    0.965222
0.102041    0.714286   -0.022775    0.201901    0.965132
0.122449    0.714286   -0.028643    0.220043    0.965245
0.142857    0.714286   -0.033792    0.232731    0.965460
0.163265    0.714286   -0.038015    0.240895    0.965672
0.183673    0.714286   -0.041217    0.245377    0.965779
0.204082    0.714286   -0.043390    0.246898    0.965699
0.224490    0.714286   -0.044585    0.246059    0.965364
0.244898    0.714286   -0.044892    0.243335    0.964727
0.265306    0.714286   -0.044425    0.239093    0.963757
0.285714    0.714286   -0.043311    0.233601    0.962441
0.306122    0.714286   -0.041680    0.227045    0.960779
0.326531    0.714286   -0.039666    0.219543    0.958781
0.346939    0.714286   -0.037402    0.211159    0.956473
0.367347    0.714286   -0.035019    0.201909    0.953888
0.387755    0.714286   -0.032643    0.191779    0.951069
0.408163    0.714286   -0.030402    0.180725    0.948071
0.428571    0.714286   -0.028417    0.168682    0.944955
0.448980    0.714286   -0.026811    0.155567    0.941795
0.469388    0.714286   -0.025703    0.141284    0.938670
0.489796    0.714286   -0.025211    0.125728    0.935672
0.510204    0.714286   -0.025449    0.108780    0.932900
0.530612    0.714286   -0.026528    0.090315    0.930459
0.551020    0.714286   -0.028557    0.070199    0.928465
0.571429    0.714286   -0.031635    0.048291    0.927037
0.591837    0.714286   -0.035854    0.024440    0.926299
0.612245    0.714286   -0.041291   -0.001506    0.926377
0.632653    0.714286   -0.048002   -0.029707    0.927395
0.653061    0.714286   -0.056012   -0.060317    0.929473
0.673469    0.714286   -0.065301   -0.093474    0.932718
0.693878    0.714286   -0.075781   -0.129282    0.937223
0.714286    0.714286   -0.087269   -0.167773    0.943052
0.734694    0.714286   -0.099443   -0.208846    0.950232
0.755102    0.714286   -0.111797   -0.252169    0.958734
0.775510    0.714286   -0.123587   -0.297038    0.968455
0.795918    0.714286   -0.133783   -0.342177    0.979190
0.816327    0.714286   -0.141062   -0.385496    0.990608
0.836735    0.714286   -0.143872   -0.423843    1.002224
0.857143    0.714286   -0.140628   -0.452854    1.013395
0.877551    0.714286   -0.130071   -0.467043    1.023356
0.897959    0.714286   -0.111795   -0.460317    1.031301
0.918367    0.714286   -0.086830   -0.427017    1.036523
0.938776    0.714286   -0.058056   -0.363354    1.038558
0.959184    0.714286   -0.030137   -0.268706    1.037275
0.979592    0.714286   -0.008839   -0.145912    1.032843
1.000000    0.714286    0.000000    0.000000    1.029876
0.000000    0.734694    0.000000    0.000000    0.963830
0.020408    0.734694   -0.001729    0.059736    0.963142
0.040816    0.734694   -0.006138    0.110263    0.961981
0.061224    0.734694   -0.012211    0.151423    0.961275
0.081633    0.734694   -0.018953    0.183705    0.961031
0.102041    0.734694   -0.025543    0.208010    0.961186
0.122449    0.734694   -0.031386    0.225439    0.961627
0.142857    0.734694   -0.036110    0.237130    0.962218
0.163265    0.734694   -0.039528    0.244159    0.962821
0.183673    0.734694   -0.041591    0.247474    0.963310
0.204082    0.734694   -0.042349    0.247874    0.963582
0.224490    0.734694   -0.041909    0.246008    0.963558
0.244898    0.734694   -0.040416    0.242383    0.963183
0.265306    0.734694   -0.038029    0.237378    0.962425
0.285714    0.734694   -0.034915    0.231268    0.961268
0.306122    0.734694   -0.031235    0.224242    0.959716
0.326531    0.734694   -0.027149    0.216413    0.957783
0.346939    0.734694   -0.022809    0.207842    0.955498
0.367347    0.734694   -0.018361    0.198543    0.952900
0.387755    0.734694   -0.013946    0.188496    0.950036
0.408163    0.734694   -0.009700    0.177655    0.946966
0.428571    0.734694   -0.005756    0.165953    0.943757
0.448980    0.734694   -0.002244    0.153304    0.940486
0.469388    0.734694    0.000707    0.139612    0.937240
0.489796    0.734694    0.002971    0.124767    0.934113
0.510204    0.734694    0.004423    0.108651    0.931210
0.530612    0.734694    0.004937    0.091135    0.928643
0.551020    0.734694    0.004392    0.072081    0.926532
0.571429    0.734694    0.002668    0.051342    0.925003
0.591837    0.734694   -0.000350    0.028759    0.924187
0.612245    0.734694   -0.004770    0.004165    0.924216
0.632653    0.734694   -0.010685   -0.022621    0.925225
0.653061    0.734694   -0.018169   -0.051785    0.927341
0.673469    0.734694   -0.027262   -0.083516    0.930684
0.693878    0.734694   -0.037952   -0.117992    0.935358
0.714286    0.734694   -0.050146   -0.155357    0.941443
0.734694    0.734694   -0.063630   -0.195666    0.948984
0.755102    0.734694   -0.078012   -0.238804    0.957976
0.775510    0.734694   -0.092654   -0.284345    0.968341
0.795918    0.734694   -0.106593   -0.331337    0.979904
0.816327    0.734694   -0.118492   -0.378007    0.992359
0.836735    0.734694   -0.126641   -0.421418    1.005233
0.857143    0.734694   -0.129100   -0.457148    1.017869
0.877551    0.734694   -0.124046   -0.479190    1.029433
0.897959    0.734694   -0.110362   -0.480307    1.038996
0.918367    0.734694   -0.088410   -0.453088    1.045676
0.938776    0.734694   -0.060736   -0.391706    1.048827
0.959184    0.734694   -0.032268   -0.293825    1.048173
0.979592    0.734694   -0.009667   -0.161507    1.043805
1.000000    0.734694    0.000000    0.000000    1.040725
0.000000    0.755102    0.000000    0.000000    0.959436
0.020408    0.755102   -0.002180    0.063099    0.958604
0.040816    0.755102   -0.007576    0.115939    0.957254
0.061224    0.755102   -0.014762    0.158256    0.956558
0.081633    0.755102   -0.022414    0.190671    0.956510
0.102041    0.755102   -0.029503    0.214334    0.957010
0.122449    0.755102   -0.035344    0.230610    0.957896
0.142857    0.755102   -0.039558    0.240873    0.958981
0.163265    0.755102   -0.042005    0.246376    0.960086
0.183673    0.755102   -0.042711    0.248197    0.961054
0.204082    0.755102   -0.041803    0.247216    0.961760
0.224490    0.755102   -0.039467    0.244126    0.962112
0.244898    0.755102   -0.035914    0.239456    0.962051
0.265306    0.755102   -0.031359    0.233592    0.961543
0.285714    0.755102   -0.026011    0.226807    0.960576
0.306122    0.755102   -0.020066    0.219279    0.959158
0.326531    0.755102   -0.013710    0.211117    0.957308
0.346939    0.755102   -0.007113    0.202370    0.955063
0.367347    0.755102   -0.000436    0.193046    0.952466
0.387755    0.755102    0.006168    0.183118    0.949571
0.408163    0.755102    0.012557    0.172536    0.946445
0.428571    0.755102    0.018589    0.161226    0.943159
0.448980    0.755102    0.024130    0.149104    0.939797
0.469388    0.755102    0.029044    0.136069    0.936450
0.489796    0.755102    0.033198    0.122012    0.933220
0.510204    0.755102    0.036458    0.106814    0.930215
0.530612    0.755102    0.038691    0.090346    0.927555
0.551020    0.755102    0.039761    0.072469    0.925364
0.571429    0.755102    0.039533    0.053033    0.923776
0.591837    0.755102    0.037871    0.031879    0.922928
0.612245    0.755102    0.034643    0.008828    0.922961
0.632653    0.755102    0.029719   -0.016308    0.924016
0.653061    0.755102    0.022984   -0.043740    0.926232
0.673469    0.755102    0.014338   -0.073691    0.929738
0.693878    0.755102    0.003722   -0.106398    0.934652
0.714286    0.755102   -0.008867   -0.142095    0.941066
0.734694    0.755102   -0.023328   -0.180979    0.949045
0.755102    0.755102   -0.039405   -0.223145    0.958602
0.775510    0.755102   -0.056605   -0.268457    0.969686
0.795918    0.755102   -0.074094   -0.316339    0.982152
0.816327    0.755102   -0.090599   -0.365448    0.995724
0.836735    0.755102   -0.104342   -0.413234    1.009955
0.857143    0.755102   -0.113098   -0.455448    1.024184
0.877551    0.755102   -0.114476   -0.485782    1.037526
0.897959    0.755102   -0.106542   -0.495954    1.048929
0.918367    0.755102   -0.088762   -0.476643    1.057320
0.938776    0.755102   -0.063068   -0.419496    1.061832
0.959184    0.755102   -0.034471   -0.319774    1.061999
0.979592    0.755102   -0.010589   -0.178181    1.057793
1.000000    0.755102    0.000000    0.000000    1.054619
0.000000    0.775510    0.000000    0.000000    0.954579
0.020408    0.775510   -0.002841    0.067312    0.953548
0.040816    0.775510   -0.009634    0.122845    0.951950
0.061224    0.775510   -0.018342    0.166261    0.951298
0.081633    0.775510   -0.027186    0.198447    0.951551
0.102041    0.775510   -0.034884    0.220940    0.952542
0.122449    0.775510   -0.040666    0.235494    0.954030
0.142857    0.775510   -0.044181    0.243792    0.955761
0.163265    0.775510   -0.045380    0.247312    0.957501
0.183673    0.775510   -0.044400    0.247271    0.959057
0.204082    0.775510   -0.041481    0.244631    0.960282
0.224490    0.775510   -0.036907    0.240120    0.961076
0.244898    0.775510   -0.030967    0.234275    0.961377
0.265306    0.775510   -0.023942    0.227474    0.961153
0.285714    0.775510   -0.016086    0.219975    0.960401
0.306122    0.775510   -0.007632    0.211940    0.959133
0.326531    0.775510    0.001212    0.203460    0.957379
0.346939    0.775510    0.010257    0.194568    0.955183
0.367347    0.775510    0.019330    0.185261    0.952596
0.387755    0.775510    0.028274    0.175503    0.949680
0.408163    0.775510    0.036938    0.165234    0.946509
0.428571    0.775510    0.045179    0.154380    0.943160
0.448980    0.775510    0.052857    0.142850    0.939723
0.469388    0.775510    0.059835    0.130544    0.936296
0.489796    0.775510    0.065976    0.117353    0.932986
0.510204    0.775510    0.071141    0.103158    0.929909
0.530612    0.775510    0.075189    0.087832    0.927188
0.551020    0.775510    0.077976    0.071239    0.924955
0.571429    0.775510    0.079353    0.053231    0.923351
0.591837    0.775510    0.079168    0.033649    0.922520
0.612245    0.775510    0.077267    0.012316    0.922611
0.632653    0.775510    0.073492   -0.010962    0.923774
0.653061    0.775510    0.067686   -0.036403    0.926157
0.673469    0.775510    0.059700   -0.064254    0.929901
0.693878    0.775510    0.049406   -0.094788    0.935135
0.714286    0.775510    0.036712   -0.128308    0.941968
0.734694    0.775510    0.021600   -0.165128    0.950478
0.755102    0.775510    0.004179   -0.205527    0.960702
0.775510    0.775510   -0.015232   -0.249657    0.972613
0.795918    0.775510   -0.035985   -0.297342    0.986096
0.816327    0.775510   -0.056960   -0.347759    1.000911
0.836735    0.775510   -0.076422   -0.398919    1.016644
0.857143    0.775510   -0.091967   -0.447014    1.032647
0.877551    0.775510   -0.100695   -0.485746    1.048001
0.897959    0.775510   -0.099779   -0.506021    1.061535
0.918367    0.775510   -0.087548   -0.496562    1.071969
0.938776    0.775510   -0.064953   -0.445997    1.078166
0.959184    0.775510   -0.036790   -0.346303    1.079407
0.979592    0.775510   -0.011651   -0.195978    1.075490
1.000000    0.775510    0.000000    0.000000    1.072247
0.000000    0.795918    0.000000    0.000000    0.949014
0.020408    0.795918   -0.003804    0.072733    0.947714
0.040816    0.795918   -0.012539    0.131440    0.945806
0.061224    0.795918   -0.023254    0.175808    0.945277
0.081633    0.795918   -0.033554    0.207214    0.946004
0.102041    0.795918   -0.041866    0.227813    0.947699
0.122449    0.795918   -0.047373    0.239906    0.950005
0.142857    0.795918   -0.049823    0.245587    0.952572
0.163265    0.795918   -0.049320    0.246595    0.955104
0.183673    0.795918   -0.046169    0.244298    0.957369
0.204082    0.795918   -0.040759    0.239723    0.959204
0.224490    0.795918   -0.033493    0.233613    0.960501
0.244898    0.795918   -0.024757    0.226491    0.961204
0.265306    0.795918   -0.014897    0.218710    0.961291
0.285714    0.795918   -0.004216    0.210497    0.960767
0.306122    0.795918    0.007021    0.201982    0.959657
0.326531    0.795918    0.018585    0.193229    0.958004
0.346939    0.795918    0.030274    0.184252    0.955859
0.367347    0.795918    0.041910    0.175029    0.953286
0.387755    0.795918    0.053331    0.165511    0.950354
0.408163    0.795918    0.064386    0.155631    0.947144
0.428571    0.795918    0.074933    0.145307    0.943743
0.448980    0.795918    0.084831    0.134447    0.940246
0.469388    0.795918    0.093945    0.122950    0.936757
0.489796    0.795918    0.102136    0.110706    0.933391
0.510204    0.795918    0.109263    0.097601    0.930267
0.530612    0.795918    0.115182    0.083511    0.927518
0.551020    0.795918    0.119743    0.068305    0.925281
0.571429    0.795918    0.122788    0.051841    0.923703
0.591837    0.795918    0.124152    0.033964    0.922937
0.612245    0.795918    0.123662    0.014505    0.923140
0.632653    0.795918    0.121136   -0.006727    0.924471
0.653061    0.795918    0.116386   -0.029948    0.927090
0.673469    0.795918    0.109218   -0.055411    0.931148
0.693878    0.795918    0.099444   -0.083410    0.936788
0.714286    0.795918    0.086889   -0.114289    0.944135
0.734694    0.795918    0.071424   -0.148446    0.953284
0.755102    0.795918    0.053007   -0.186313    0.964294
0.775510    0.795918    0.031764   -0.228293    0.977165
0.795918    0.795918    0.008111   -0.274611    0.991816
0.816327    0.795918   -0.017070   -0.325012    1.008046
0.836735    0.795918   -0.042218   -0.378228    1.025484
0.857143    0.795918   -0.064908   -0.431175    1.043512
0.877551    0.795918   -0.081851   -0.477970    1.061198
0.897959    0.795918   -0.089322   -0.509100    1.077266
0.918367    0.795918   -0.084281   -0.511468    1.090202
0.938776    0.795918   -0.066238   -0.470255    1.098539
0.959184    0.795918   -0.039294   -0.373076    1.101216
0.979592    0.795918   -0.012931   -0.214971    1.097767
1.000000    0.795918    0.000000    0.000000    1.094491
0.000000    0.816327    0.000000    0.000000    0.942338
0.020408    0.816327   -0.005210    0.079851    0.940683
0.040816    0.816327   -0.016602    0.142295    0.938422
0.061224    0.816327   -0.029853    0.187276    0.938183
0.081633    0.816327   -0.041760    0.217059    0.939668
0.102041    0.816327   -0.050465    0.234760    0.942383
0.122449    0.816327   -0.055201    0.243451    0.945798
0.142857    0.816327   -0.055929    0.245738    0.949443
0.163265    0.816327   -0.053009    0.243658    0.952951
0.183673    0.816327   -0.046979    0.238710    0.956056
0.204082    0.816327   -0.038421    0.231955    0.958586
0.224490    0.816327   -0.027880    0.224119    0.960441
0.244898    0.816327   -0.015842    0.215678    0.961576
0.265306    0.816327   -0.002720    0.206933    0.961986
0.285714    0.816327    0.011139    0.198058    0.961693
0.306122    0.816327    0.025447    0.189140    0.960740
0.326531    0.816327    0.039962    0.180207    0.959181
0.346939    0.816327    0.054478    0.171243    0.957083
0.367347    0.816327    0.068817    0.162204    0.954520
0.387755    0.816327    0.082820    0.153027    0.951572
0.408163    0.816327    0.096342    0.143633    0.948327
0.428571    0.816327    0.109245    0.133935    0.944880
0.448980    0.816327    0.121395    0.123837    0.941334
0.469388    0.816327    0.132660    0.113239    0.937800
0.489796    0.816327    0.142905    0.102034    0.934397
0.510204    0.816327    0.151991    0.090111    0.931253
0.530612    0.816327    0.159773    0.077352    0.928505
0.551020    0.816327    0.166098    0.063634    0.926298
0.571429    0.816327    0.170804    0.048823    0.924787
0.591837    0.816327    0.173716    0.032775    0.924130
0.612245    0.816327    0.174650    0.015332    0.924496
0.632653    0.816327    0.173403   -0.003686    0.926052
0.653061    0.816327    0.169763   -0.024486    0.928968
0.673469    0.816327    0.163500   -0.047312    0.933411
0.693878    0.816327    0.154375   -0.072458    0.939537
0.714286    0.816327    0.142144   -0.100288    0.947489
0.734694    0.816327    0.126577   -0.131246    0.957384
0.755102    0.816327    0.107490   -0.165868    0.969305
0.775510    0.816327    0.084810   -0.204761    0.983283
0.795918    0.816327    0.058692   -0.248508    0.999276
0.816327    0.816327    0.029700   -0.297429    1.017132
0.836735    0.816327   -0.000917   -0.351081    1.036536
0.857143    0.816327   -0.030911   -0.407381    1.056924
0.877551    0.816327   -0.056817   -0.461332    1.077380
0.897959    0.816327   -0.074111   -0.503591    1.096544
0.918367    0.816327   -0.078212   -0.519646    1.112651
0.938776    0.816327   -0.066641   -0.490984    1.123809
0.959184    0.816327   -0.042074   -0.399610    1.128475
0.979592    0.816327   -0.014562   -0.235272    1.125779
1.000000    0.816327    0.000000    0.000000    1.122526
0.000000    0.836735    0.000000    0.000000    0.933879
0.020408    0.836735   -0.007281    0.089335    0.931778
0.040816    0.836735   -0.022246    0.156084    0.929186
0.061224    0.836735   -0.038510    0.200967    0.929574
0.081633    0.836735   -0.051874    0.227825    0.932288
0.102041    0.836735   -0.060302    0.241254    0.936491
0.122449    0.836735   -0.063287    0.245371    0.941409
0.142857    0.836735   -0.061192    0.243394    0.946431
0.163265    0.836735   -0.054769    0.237646    0.951123
0.183673    0.836735   -0.044870    0.229710    0.955202
0.204082    0.836735   -0.032303    0.220623    0.958506
0.224490    0.836735   -0.017769    0.211034    0.960956
0.244898    0.836735   -0.001845    0.201331    0.962536
0.265306    0.836735    0.014999    0.191729    0.963265
0.285714    0.836735    0.032392    0.182329    0.963192
0.306122    0.836735    0.050034    0.173159    0.962379
0.326531    0.836735    0.067687    0.164198    0.960901
0.346939    0.836735    0.085153    0.155397    0.958836
0.367347    0.836735    0.102265    0.146686    0.956273
0.387755    0.836735    0.118878    0.137986    0.953303
0.408163    0.836735    0.134857    0.129206    0.950022
0.428571    0.836735    0.150078    0.120254    0.946533
0.448980    0.836735    0.164418    0.111032    0.942947
0.469388    0.836735    0.177755    0.101440    0.939380
0.489796    0.836735    0.189961    0.091375    0.935959
0.510204    0.836735    0.200904    0.080733    0.932816
0.530612    0.836735    0.210442    0.069404    0.930096
0.551020    0.836735    0.218423    0.057274    0.927950
0.571429    0.836735    0.224684    0.044222    0.926538
0.591837    0.836735    0.229048    0.030118    0.926029
0.612245    0.836735    0.231320    0.014818    0.926598
0.632653    0.836735    0.231288   -0.001840    0.928424
0.653061    0.836735    0.228720   -0.020045    0.931688
0.673469    0.836735    0.223362   -0.040024    0.936571
0.693878    0.836735    0.214935   -0.062054    0.943246
0.714286    0.836735    0.203141   -0.086492    0.951877
0.734694    0.836735    0.187666   -0.113792    0.962606
0.755102    0.836735    0.168200   -0.144546    0.975547
0.775510    0.836735    0.144485   -0.179494    0.990770
0.795918    0.836735    0.116400   -0.219500    1.008284
0.816327    0.836735    0.084140   -0.265403    1.027999
0.836735    0.836735    0.048506   -0.317617    1.049677
0.857143    0.836735    0.011331   -0.375275    1.072843
0.877551    0.836735   -0.024053   -0.434770    1.096644
0.897959    0.836735   -0.052590   -0.487704    1.119684
0.918367    0.836735   -0.068121   -0.518939    1.139946
0.938776    0.836735   -0.065598   -0.506393    1.154994
0.959184    0.836735   -0.045196   -0.425155    1.162565
0.979592    0.836735   -0.016765   -0.257044    1.161121
1.000000    0.836735    0.000000    0.000000    1.158007
0.000000    0.857143    0.000000    0.000000    0.922483
0.020408    0.857143   -0.010386    0.102097    0.919872
0.040816    0.857143   -0.030020    0.173524    0.917156
0.061224    0.857143   -0.049461    0.216903    0.918843
0.081633    0.857143   -0.063448    0.238850    0.923572
0.102041    0.857143   -0.070113    0.246174    0.929954
0.122449    0.857143   -0.069597    0.244341    0.936900
0.142857    0.857143   -0.062949    0.237220    0.943658
0.163265    0.857143   -0.051473    0.227336    0.949758
0.183673    0.857143   -0.036404    0.216244    0.954937
0.204082    0.857143   -0.018788    0.204853    0.959071
0.224490    0.857143    0.000542    0.193660    0.962130
0.244898    0.857143    0.020941    0.182910    0.964140
0.265306    0.857143    0.041923    0.172696    0.965164
0.285714    0.857143    0.063118    0.163022    0.965279
0.306122    0.857143    0.084248    0.153844    0.964576
0.326531    0.857143    0.105098    0.145088    0.963149
0.346939    0.857143    0.125496    0.136665    0.961095
0.367347    0.857143    0.145302    0.128480    0.958515
0.387755    0.857143    0.164396    0.120435    0.955510
0.408163    0.857143    0.182669    0.112432    0.952187
0.428571    0.857143    0.200014    0.104373    0.948657
0.448980    0.857143    0.216329    0.096160    0.945035
0.469388    0.857143    0.231505    0.087696    0.941446
